구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치연월,위도,경도,화장실소유구분,오물처리방식,비상벨설치여부,비상벨설치장소,화장실입구cctv설치여부,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자
개방화장실,호연이음터 2층,경기도 화성시 동탄대로3길 17-9,경기도 화성시 장지동 925,Y,1,0,0,1,0,1,2,0,1,동탄서연이음터본부 호연이음터,,(평일) 15시간+(주말) 10시간,,37.1627291326,127.1041956657,화성시,수세식,Y,여자화장실/장애인화장실,N,Y,장애인화장실,,2025-09-30
개방화장실,전곡항 수산물센터(2층),경기도 화성시 서신면 전곡항로 21-4,경기도 화성시 서신면 전곡리 1080,N,4,4,1,0,0,0,6,1,0,화성시청 해양수산과,,24시간,,37.1870286253,126.6520591526,화성시,수세식,Y,여자화장실/장애인화장실,N,Y,여자화장실,,2025-09-30
공중화장실,곤지암읍 공영주차장,경기도 광주시 곤지암읍 곤지암천로 288,경기도 광주시 곤지암읍 곤지암리 555번지,N,2,3,2,1,0,0,2,1,0,경기도 광주시 곤지암읍행정복지센터,031-760-4919,24시간,2022-08,37.3515155179,127.3418559951,지방자치단체,수세식,Y,장애인화장실+남자화장실+여자화장실,N,Y,여자화장실,,2023-04-03
공중화장실,열미리게이트볼장,경기도 광주시 곤지암읍 열미리 476-7,경기도 광주시 곤지암읍 열미리 476-7,N,1,1,1,1,0,0,1,1,0,경기도 광주시 곤지암읍행정복지센터,031-760-4919,9시간,,37.3528484609,127.3667980705,지방자치단체,수세식,Y,,N,N,,,2023-04-03
개방화장실,곤지암읍 행정복지센터,경기도 광주시 광여로 59,경기도 광주시 곤지암읍 곤지암리 135-3번지,N,6,9,3,0,0,0,16,3,0,경기도 광주시 곤지암읍행정복지센터,031-760-4922,09:00~18:00,,37.3509161610,127.3523692355,지방자치단체,수세식,Y,,N,N,,,2023-04-03
개방화장실,남한산성면사무소공중화장실,경기도 광주시 남한산성로 2,경기도 광주시 남한산성면 광지원리 112번지,N,2,3,1,1,0,0,4,1,0,경기도 광주시 남한산성면행정복지센터,031-760-4984,14시간,1999-01,37.4633861776,127.2442818549,지방자치단체,수세식,Y,,N,N,,,2023-04-03
공중화장실,번천공중화장실,경기도 광주시 해공로 1,경기도 광주시 남한산성면 상번천리 산145-7번지,N,2,2,1,0,0,0,3,1,0,경기도 광주시 남한산성면행정복지센터,031-760-4984,24시간,2012-01,37.4485927607,127.2605785289,지방자치단체,수세식,Y,남자화장실+여자화장실,Y,N,,,2023-04-03
개방화장실,경안동 열린화장실,경기도 광주시 중앙로 125,경기도 광주시 경안동 53-2번지,N,2,2,0,0,0,0,5,0,0,경기도 광주시 경안동행정복지센터,031-760-4512,24시간,2017-03,37.4108545220,127.2573086741,지방자치단체,수세식,Y,장애인화장실+여자화장실,N,N,,2020-09,2023-04-03
공중화장실,광주시민체육관 화장실,경기도 광주시 청석로 85,경기도 광주시 양벌동 33-2번지,N,8,11,3,2,0,0,20,2,0,광주도시관리공사(시민체육관),031-769-1030,06:00~22:00,,37.3956690860,127.2586794827,지방자치단체,수세식,Y,여자화장실,Y,Y,남자화장실+여자화장실,,2023-04-03
공중화장실,광주시 공설운동장 화장실(보건소 방향),경기도 광주시 파발로 176 광주시 공설운동장,경기도 광주시 경안동 123-4번지 광주시공설운동장,N,2,2,1,1,0,0,3,1,0,광주도시관리공사(공설운동장),031-760-2066,24시간,,37.4149442907,127.2517694589,지방자치단체,수세식,Y,여자화장실,N,N,,,2023-04-03
공중화장실,광주시 공설운동장 화장실(정문),경기도 광주시 파발로 176 광주시 공설운동장,경기도 광주시 경안동 123-4번지 광주시공설운동장,N,4,3,0,2,0,0,4,0,0,광주도시관리공사(공설운동장),031-760-2066,06:00~22:00,,37.4149442907,127.2517694589,지방자치단체,수세식,Y,여자화장실,N,N,,,2023-04-03
개방화장실,송정동행정복지센터,경기도 광주시 광주대로 216,경기도 광주시 송정동 302-21번지,N,2,2,1,1,0,0,3,1,0,경기도 광주시 송정동행정복지센터,031-760-1932,09:00~18:00,,37.4259093410,127.2581981794,지방자치단체,수세식,Y,장애인화장실,N,N,,,2023-04-03
공중화장실,칠사산 공중화장실,경기도 광주시 수하길19번길 108,경기도 광주시 송정동 21-3번지,Y,3,1,0,0,0,0,0,0,0,경기도 광주시 송정동행정복지센터,031-760-1935,24시간,,37.4222541713,127.2694325759,민간,수거식,Y,,N,N,,,2023-04-03
공중화장실,늑현리 축구장 공중화장실,경기도 광주시 산수로 33-6,경기도 광주시 초월읍 늑현리 193번지,N,2,3,1,1,0,0,5,1,0,경기도 광주시 초월읍행정복지센터,031-760-4698,00:00~00:00,2016-01,37.3663862358,127.3154660369,지방자치단체,수세식,Y,장애인화장실+여자화장실,Y,N,,,2023-04-03
공중화장실,늑현리 씨름장 공중화장실,경기도 광주시 산수로 33-6,경기도 광주시 초월읍 늑현리 193번지,N,2,3,0,1,0,0,2,0,0,경기도 광주시 초월읍행정복지센터,031-760-4698,00:00~00:00,2017-11,37.3663862358,127.3154660369,지방자치단체,수세식,Y,,N,N,,,2023-04-03
공중화장실,도평리 친수공간 공중화장실,경기도 광주시 현산로 130-24,경기도 광주시 초월읍 도평리 8-1번지,N,2,2,1,0,0,0,2,1,0,경기도 광주시 초월읍행정복지센터,031-760-4698,00:00~00:00,2011-01,37.4000308558,127.2930861432,지방자치단체,수세식,Y,장애인화장실+여자화장실+남자화장실,Y,Y,여자화장실,,2023-04-03
공중화장실,기흥역,경기도 용인시 기흥구 중부대로 460,,N,8,16,1,1,0,0,24,1,1,한국철도공사 KORAIL그룹,031-275-7789,04:30~00:20,2011-11,,,공공기관,수세식,Y,장애인화장실+여자화장실,Y,Y,여자화장실,,2023-03-21
공중화장실,상갈역,경기도 용인시 기흥구 금화로 40,,N,4,7,1,1,1,1,12,1,1,한국철도공사 KORAIL그룹,031-274-2840,04:40~24:10,2012-12,,,공공기관,수세식,Y,남자화장실+여자화장실,N,Y,남자화장실+여자화장실,,2023-03-21
공중화장실,강남병원,경기도 용인시 기흥구 중부대로 411,경기도 용인시 기흥구 신갈동 65-3번지,N,5,2,1,0,0,0,2,1,0,강남병원,,연중무휴,,37.2736708927,127.1114435444,민간,수세식,N,,N,N,,,2023-03-21
개방화장실,산사랑,경기도 용인시 수지구 샘말로89번길 9,경기도 용인시 수지구 고기동 372번지,N,1,2,0,0,0,0,3,0,0,건물관리인,,연중무휴,,37.3531736971,127.0457250651,민간,수세식,N,,N,N,,,2023-03-21
개방화장실,광교푸르지오시티2단지,경기도 용인시 수지구 광교중앙로296번길 22,경기도 용인시 수지구 상현동 1132-1번지,N,3,3,0,0,0,0,3,0,0,광교푸르지오시티2단지,,연중무휴,2013-02,37.2976861274,127.0703287667,민간,수세식,N,,N,Y,여자화장실,,2023-03-21
개방화장실,광교푸르지오시티3단지,경기도 용인시 수지구 광교중앙로296번길 14,경기도 용인시 수지구 상현동 1132-3번지,N,3,3,0,0,0,0,3,0,0,광교푸르지오시티3단지,,연중무휴,2013-02,37.2971267441,127.0701852703,민간,수세식,N,,N,Y,여자화장실,,2023-03-21
공중화장실,퇴촌 아이누리놀이터,경기도 광주시 퇴촌면 도수리 776-6,경기도 광주시 퇴촌면 도수리 776-6,N,1,1,0,0,0,0,0,0,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,2022-01,37.4711364463,127.3148278690,지방자치단체,수세식,Y,여자화장실,N,N,,2020-01,2023-04-03
공중화장실,역들 어린이공원,경기도 광주시 역동 273-125,경기도 광주시 역동 273-125,N,1,1,1,0,1,0,1,1,1,광주도시관리공사,031-762-1039,00:00 ~ 00:00,2022-01,37.4054212104,127.2525934227,지방자치단체,수세식,Y,여자화장실,N,Y,여자화장실,2020-01,2023-04-03
공중화장실,문형동 화장실,경기도 광주시 봉골길 19,경기도 광주시 문형동 227번지,N,1,1,0,0,0,0,1,0,0,경기도 광주시 오포1동행정복지센터,031-760-4880,24시간,2020-02,37.3478044392,127.2100010035,지방자치단체,수세식,Y,,N,N,,,2023-04-03
공중화장실,오포생활체육공원 화장실,경기도 광주시 양촌길 89-12,경기도 광주시 양벌동 592-3번지,N,3,3,1,0,0,0,6,1,0,경기도 광주시 오포1동행정복지센터,031-760-4880,24시간,2019-02,37.3712746808,127.2443802565,지방자치단체,수세식,Y,여자화장실,N,Y,남자화장실+여자화장실,,2023-04-03
공중화장실,광주어린이체육센터 화장실,경기도 광주시 문형산길 240,경기도 광주시 신현동 46번지,N,2,2,2,0,0,2,4,1,1,광주도시관리공사(광주어린이체육센터),031-719-7397,09:30~18:30,,37.3740046533,127.1774962648,지방자치단체,수세식,Y,남자화장실+여자화장실,N,Y,남자화장실+여자화장실,,2023-04-03
공중화장실,고산 1호 근린공원 하늘초 주변,경기도 광주시 고산동 357-1,경기도 광주시 고산동 357-1,N,0,2,1,0,0,0,2,1,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,2022-01,,,지방자치단체,수세식,Y,남자화장실+여자화장실+장애인화장실,N,Y,여자화장실,2020-01,2023-04-03
공중화장실,고산 1호 근린공원 금호베스트빌 주변,경기도 광주시 고산동 393-1,경기도 광주시 고산동 393-1,N,0,2,1,0,0,0,2,1,0,광주도시관리공사,031-762-1039,00:00 ~ 00:00,2022-01,,,지방자치단체,수세식,Y,남자화장실+여자화장실,N,N,,2020-01,2023-04-03
공중화장실,신갈역,경기도 용인시 기흥구 기흥로 지하136,경기도 용인시 기흥구 신갈동 167번지,N,4,8,1,0,0,2,12,1,2,한국철도공사 KORAIL그룹,031-274-3559,04:40~24:00,2011-12,37.2862445441,127.1111984017,공공기관,수세식,Y,장애인화장실+남자화장실+여자화장실,Y,Y,남자화장실+여자화장실,,2023-03-21
공중화장실,탄천 죽전삼거리,경기도 용인시 수지구 포은대로 561,경기도 용인시 수지구 죽전동 1423번지,N,0,2,1,0,0,0,1,1,0,용인도시공사(환경사업팀),,연중무휴,,37.3261209496,127.1108575872,지방자치단체,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,통일공원,경기도 용인시 처인구 금령로 10,경기도 용인시 처인구 김량장동 326번지,N,2,1,1,1,0,1,4,1,0,용인도시공사(환경사업팀),,연중무휴,,37.2346742524,127.1971770518,지방자치단체,수세식,Y,여자화장실,N,Y,남자화장실+여자화장실,,2023-03-21
공중화장실,에스에이치네트웍스(주) 직영 거북이주유소,경기도 광주시 경충대로 2110,경기도 광주시 중대동 290-3번지,N,1,1,0,0,0,0,1,0,0,에스에이치네트웍스(주) 직영 거북이주유소,031-797-8981,06:00~23:00,,37.4076627831,127.2090020705,민간,수세식,N,,Y,N,,,2023-04-03
공중화장실,곤지암셀프주유소,경기도 광주시 광여로 100,경기도 광주시 곤지암읍 곤지암리 87-3번지,N,1,2,0,0,0,0,2,0,0,곤지암셀프주유소,031-768-7770,06:00~23:00,,37.3490285392,127.3566747207,민간,수세식,N,,N,N,,,2023-04-03
공중화장실,으뜸1주유소,경기도 광주시 광여로 233,경기도 광주시 곤지암읍 열미리 469-1번지,N,1,1,0,0,0,0,2,0,0,으뜸1주유소,031-767-1218,06:00~23:00,,37.3546925288,127.3671990473,민간,수세식,N,,Y,N,,,2023-04-03
공중화장실,평래주유소,경기도 광주시 광여로 712,경기도 광주시 곤지암읍 건업리 549-2번지,N,1,1,0,0,0,0,2,0,0,평래주유소,031-763-6000,06:00~23:00,,37.3760826998,127.4048974144,민간,수세식,N,,N,N,,,2023-04-03
공중화장실,곤지암휴게소(하행선) 화장실,경기도 광주시 만삼로 270,경기도 광주시 곤지암읍 삼합리 산27-2번지,N,11,14,1,1,1,1,30,1,1,곤지암휴게소,031-8027-3940,24시간,,37.3785104174,127.4361820808,민간,수세식,N,,Y,Y,여자화장실,,2023-04-03
공중화장실,곤지암충전소,경기도 광주시 평촌길11번길 72,경기도 광주시 곤지암읍 삼리 612-8번지,N,1,2,0,0,0,0,1,0,0,곤지암충전소,031-763-6107,06:00~23:00,,37.3537037509,127.3337215370,민간,수세식,N,,Y,N,,,2023-04-03
공중화장실,행궁권역 화장실,경기도 광주시 남한산성면 남한산성로 676,경기도 광주시 남한산성면 산성리 22-1번지,N,2,3,1,1,0,0,5,1,0,경기도남한산성세계유산센터,031-8008-5155,24시간,,37.4752740460,127.1979506557,민간,수세식,N,,N,Y,남자화장실+여자화장실,,2023-04-03
개방화장실,헤르메스상가 개방화장실,"경기도 용인시 수지구 만현로 82-4 (상현동, 헤르메스상가)",경기도 용인시 수지구 상현동 66-2번지 헤르메스상가,N,2,3,0,0,0,0,3,0,0,헤르메스상가,031-276-4848,연중무휴,2004-09,37.3094689666,127.0859701580,민간,수세식,N,,N,N,,,2023-03-21
이동화장실,금륜사,경기도 용인시 처인구 양지면 교동로18번길 8722,,N,1,3,0,0,0,0,2,0,0,용인도시공사(환경사업팀),,연중무휴,2019-12,,,지방자치단체,수거식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,물내음 어린이공원,경기도 용인시 기흥구 서천동 784,경기도 용인시 기흥구 서천동 784,N,1,2,0,0,0,0,2,0,0,동부공원관리과,031-324-4445,연중무휴,2011-11,37.2372427048,127.0773278458,지방자치단체,수세식,Y,여자화장실,Y,Y,여자화장실,,2023-03-21
공중화장실,새물공원,경기도 용인시 기흥구 동백동 657,경기도 용인시 기흥구 동백동 657,N,1,2,1,0,0,0,2,1,0,동부공원관리과,031-324-4445,연중무휴,2016-01,37.2810203135,127.1559304795,지방자치단체,수세식,Y,여자화장실,Y,Y,여자화장실,,2023-03-21
공중화장실,신릉근린공원,경기도 용인시 기흥구 신갈동 683,경기도 용인시 기흥구 신갈동 683,N,0,1,1,0,0,0,1,1,0,동부공원관리과,031-324-4445,연중무휴,2018-01,37.2902402646,127.1132193702,지방자치단체,수세식,Y,여자화장실,Y,N,,,2023-03-21
공중화장실,4호 전곡공원,경기도 화성시 서신면 전곡리 1052,경기도 화성시 서신면 전곡리 1052,N,1,1,0,0,0,0,2,0,0,경기도 화성시,,24시간,,37.1888872089,126.6559591696,화성시,수세식,Y,여자화장실,N,N,,,2025-09-30
개방화장실,1층 반석아트홀 로비,경기도 화성시 노작로 134 (반송동),경기도 화성시 반송동 108,N,2,2,0,0,0,0,2,0,0,경기도 화성시,,10시간,,37.2007035756,127.0750146691,화성시,수세식,N,,N,N,,,2025-09-30
개방화장실,1층 야외공연장 외부,경기도 화성시 노작로 134 (반송동),경기도 화성시 반송동 108,N,3,2,1,1,0,0,7,1,1,경기도 화성시,,11시간,,37.2007035756,127.0750146691,화성시,수세식,Y,장애인화장실,N,N,,,2025-09-30
개방화장실,3층 경영기획본부 사무실 앞,경기도 화성시 노작로 134 (반송동),경기도 화성시 반송동 108,N,2,4,0,0,0,0,3,0,0,경기도 화성시,,9시간,,37.2007035756,127.0750146691,화성시,수세식,N,,N,N,,,2025-09-30
개방화장실,씨티플러스,경기도 화성시 동탄중심상가2길 7(반송동),경기도 화성시 반송동 88-11,N,0,0,0,0,0,0,0,0,0,민간,,24시간,,37.2058972435,127.0729457950,민간,수세식,N,,N,N,,,2025-09-30
개방화장실,세교삼성프라자,경기도 오산시 수목원로 458,경기도 오산시 금암동 502-4번지,N,1,2,1,0,0,0,1,1,0,세교삼성프라자,031-373-4417,상시,,37.1747337531,127.0505129708,민간소유-개인,수세식,Y,,N,N,,,2023-12-22
개방화장실,동일빌딩,경기도 오산시 역광장로 55,경기도 오산시 오산동 603-33번지,N,1,2,1,0,0,0,1,1,0,동일빌딩,031-374-2330,상시,,37.1453386733,127.0674536492,민간소유-개인,수세식,N,,N,N,,,2023-12-22
개방화장실,임금빌딩,경기도 오산시 운천로 52,경기도 오산시 원동 813-1번지,N,1,2,0,0,0,0,2,0,0,임금빌딩,031-377-1584,상시,,37.1473480661,127.0747165905,민간소유-개인,수세식,Y,,N,N,,,2023-12-22
공중화장실,운암제2근린공원,경기도 오산시 운암로 14,경기도 오산시 원동 814-1,N,1,3,1,0,0,0,2,1,0,오산시 생태공원녹지과,031-8036-6475,상시,,37.1482062600,127.0771407749,공공기관-지방자치단체,수세식,Y,,Y,N,,,2023-12-22
공중화장실,두곡교 뒤 (다리중간),,경기도 오산시 탑동 88-1,N,1,2,0,0,0,0,3,0,0,오산시 생태공원녹지과,031-8036-6773,상시,,37.1346755312,127.0544906030,공공기관-지방자치단체,수세식,Y,,N,N,,,2023-12-22
공중화장실,현대아파트 앞,,경기도 오산시 은계동 87-5,N,1,2,0,0,0,0,2,0,0,오산시 생태공원녹지과,031-8036-6773,상시,,37.1596977747,127.0733190452,공공기관-지방자치단체,수세식,Y,,N,N,,,2023-12-22
공중화장실,양산도서관 화장실,경기도 오산시 양산로 410번길 34,경기도 오산시 양산동 670-3,N,4,4,4,4,1,1,11,4,1,오산시 중앙도서관,031-8306-6163,정시,,37.1942955079,127.0321998336,공공기관-지방자치단체,수세식,N,,N,Y,,,2023-12-22
공중화장실,화성동탄2동우체국,경기도 화성시 새강2길 32 (반송동),경기도 화성시 반송동 156-2,Y,0,0,0,0,0,0,0,0,0,공공기관,,24시간,,37.1917947861,127.0667493702,공공기관,수세식,N,,N,N,,,2025-09-30
공중화장실,초평동 행정복지센터 화장실,경기도 오산시 초평중앙로77,경기도 오산시 벌음동 277,N,8,11,3,0,0,0,20,3,0,오산시 초평동,031-8036-6371,정시,,37.1401853220,127.0441306038,공공기관-지방자치단체,수세식,Y,,N,N,,,2023-12-22
공중화장실,용인소방서 본서,경기도 용인시 처인구 명지로 45(용인소방서),경기도 용인시 처인구 역북동 586-7번지 용인소방서,N,16,21,1,0,0,0,5,0,1,용인소방서 소방행정과,031-8021-0221,연중무휴,1995-07,37.2321585149,127.1898932880,지방자치단체,수세식,N,,N,N,,,2023-03-21
공중화장실,이동119안전센터,"경기도 용인시 처인구 이동면 백옥대로 4162 (덕성리, 용인소방서이동파출소)",,N,4,4,0,0,0,0,0,0,0,이동119안전센터,031-8021-0561,연중무휴,2004-11,,,지방자치단체,수세식,N,,N,N,,,2023-03-21
공중화장실,초월배드민턴장 공중화장실,경기도 광주시 무들로47번길 79-3,경기도 광주시 초월읍 대쌍령리 450-20번지,N,1,2,1,1,0,0,3,1,0,경기도 광주시 초월읍행정복지센터,031-760-4698,00:00~00:00,2010-01,37.3913692363,127.2866762291,지방자치단체,수거식,Y,여자화장실,N,N,,,2023-04-03
공중화장실,상하동행정복지센터,경기도 용인시 기흥구 어정로 6223,,N,6,6,3,3,0,0,6,3,3,상하동 행정복지센터,031-324-6782,(평일)07:00~22:00,2010-07,,,지방자치단체,수세식,N,,N,Y,여자화장실,,2023-03-21
공중화장실,서농동행정복지센터,경기도 용인시 기흥구 서천서로 79,경기도 용인시 기흥구 서천동 748-2번지,N,6,6,3,0,0,0,12,3,0,서농동행정복지센터,031-324-6691,09:00~18:00,2019-11,37.2379796669,127.0683905145,지방자치단체,수세식,N,장애인화장실,Y,N,,,2023-03-21
공중화장실,영덕1동 행정복지센터,경기도 용인시 기흥구 흥덕2로118번길 2,경기도 용인시 기흥구 영덕동 1208번지,N,6,8,3,0,0,3,12,3,0,영덕1동 행정복지센터,031-324-6802,09:00~18:00,2017-11,37.2778255436,127.0745137864,지방자치단체,수세식,N,,N,N,,,2023-03-21
공중화장실,고매보건지소,"경기도 용인시 기흥구 동탄기흥로 7131 (고매동, 고매어린이집)",,Y,1,1,0,0,0,0,1,0,0,기흥구보건소,031-324-6979,09:00~18:00,,,,지방자치단체,수세식,N,,N,N,,,2023-03-21
공중화장실,공세보건지소,"경기도 용인시 기흥구 공세로90번길 64 (공세동, 공세보건진료소)",경기도 용인시 기흥구 공세동 281-10번지 공세보건진료소,Y,1,1,0,0,0,0,1,0,0,기흥구보건소,031-324-6979,09:00~18:00,,37.2331827133,127.1095094701,지방자치단체,수세식,Y,남자화장실+여자화장실,N,N,,,2023-03-21
공중화장실,신갈동행정복지센터,"경기도 용인시 기흥구 신갈로58번길 11 (신갈동, 신갈동주민센터및기흥구보건소)",경기도 용인시 기흥구 신갈동 60-3번지 신갈동주민센터및기흥구보건소,N,8,8,1,0,0,0,8,2,0,신갈동 주민센터,031-324-6602,09:00~18:00,2014-02,37.2725644668,127.1066780887,지방자치단체,수세식,Y,남자화장실+여자화장실,N,Y,여자화장실,,2023-03-21
공중화장실,마북동주민센터,경기도 용인시 기흥구 구교동로118번길 16,경기도 용인시 기흥구 마북동 162-4번지,N,6,6,3,0,0,0,12,3,0,마북동주민센터,031-324-6721,06:00~18:00,,37.3016066897,127.1174720189,지방자치단체,수세식,Y,남자화장실+여자화장실,N,N,,,2023-03-21
공중화장실,상현1동행정복지센터,경기도 용인시 수지구 상현로 71,경기도 용인시 수지구 상현동 839번지,N,4,6,1,0,0,0,4,1,0,상현1동주민센터,031-324-8722,09:00~18:00,2003-06,37.3046295504,127.0811445401,지방자치단체,수세식,N,,N,N,,,2023-03-21
개방화장실,금강프라자 개방화장실,"경기도 용인시 수지구 대지로 43 (죽전동, 금강프라자)",경기도 용인시 수지구 죽전동 484-9번지 금강프라자,N,2,2,0,0,0,0,2,0,0,건물관리인,031-265-8488,연중무휴,2002-07,37.3286110329,127.1142987721,민간,수세식,Y,장애인화장실+여자화장실,N,N,,,2023-03-21
개방화장실,광교 푸르지오시티1단지 주상복합 개방화장실,경기도 용인시 수지구 광교중앙로295번길 21 (상현동),경기도 용인시 수지구 상현동 1116-1번지,N,3,3,1,0,0,0,3,1,0,광교 푸르지오시티1단지 주상복합,031-271-8600,연중무휴,2013-02,37.2980125327,127.0683749373,민간,수세식,N,,N,Y,여자화장실,,2023-03-21
공중화장실,광교스타(지)빌딩 1층,경기도 용인시 수지구 광교중앙로 320 (상현동),경기도 용인시 수지구 상현동 1131번지,N,2,2,0,0,0,0,2,1,0,광교스타(지)빌딩 1층,031-217-1530,연중무휴,2012-02,37.2983878864,127.0699637146,민간,수세식,N,,N,N,,,2023-03-21
공중화장실,대흥빌딩,경기도 용인시 수지구 신봉1로 114 (신봉동),경기도 용인시 수지구 신봉동 126-1번지,N,10,15,0,0,0,0,10,0,0,대흥빌딩,,연중무휴,2004-02,37.3251805424,127.0733891014,민간,수세식,N,,N,N,,,2023-03-21
공중화장실,동천동 주민센터,경기도 용인시 수지구 신수로783번길40,경기도 용인시 수지구 동천동 176-4번지,N,4,2,1,2,0,0,8,1,0,동천동 주민센터,031-324-8713,(평일)09:00~18:00,2006-09,37.3418473717,127.0992271448,지방자치단체,수세식,N,,N,Y,여자화장실,,2023-03-21
공중화장실,A화장실,"경기도 용인시 수지구 성복2로 38 (성복동, 롯데몰성복점)",경기도 용인시 수지구 성복동 789번지 롯데몰성복점,N,60,53,17,0,5,0,166,17,5,롯데몰,031-5174-4000,10:30~21:00,2019-08,37.3127533049,127.0817765905,민간,수세식,Y,장애인화장실+여자화장실,N,Y,여자화장실,,2023-03-21
공중화장실,하갈동 테니스장,경기도 용인시 기흥구 덕영대로1967번길 59,경기도 용인시 기흥구 하갈동 319번지,N,1,3,0,0,0,0,4,0,0,용인도시공사(환경사업팀),,연중무휴,,37.2622050822,127.0926573388,지방자치단체,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,신갈중앙어린이공원,경기도 용인시 기흥구,,N,2,1,1,1,0,0,4,1,0,용인도시공사(환경사업팀),,연중무휴,2022-06,,,지방자치단체,수세식,Y,남자화장실+여자화장실,N,Y,여자화장실,,2023-03-21
공중화장실,신갈천 상갈동,경기도 용인시 기흥구,,N,0,1,1,1,0,0,2,1,0,용인도시공사(환경사업팀),,연중무휴,2022-07,,,지방자치단체,수세식,Y,남자화장실+여자화장실,N,Y,여자화장실,,2023-03-21
공중화장실,용인동부경찰서,"경기도 용인시 처인구 금학로 143 (삼가동, 용인동부경찰서)",경기도 용인시 처인구 삼가동 538번지 용인동부경찰서,N,28,28,0,0,0,0,28,0,0,용인동부경찰서 경무과,,연중무휴,,37.2415620313,127.1804291184,국가,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,고매파출소,"경기도 용인시 기흥구 동탄기흥로 715 (고매동, 고매파출소)",경기도 용인시 기흥구 고매동 산80-2번지 고매파출소,N,2,2,0,0,0,0,2,0,0,용인동부경찰서 고매파출소,,연중무휴,,37.2231872497,127.0990442917,국가,수세식,N,,N,N,,,2023-03-21
공중화장실,남사파출소,경기도 용인시 처인구 남사면 내기로 13 (봉무리),경기도 용인시 처인구 남사읍 봉무리 664-1번지,N,1,2,0,0,0,0,2,0,0,용인동부경찰서 남사파출소,,연중무휴,,37.1141959996,127.1497528861,국가,수세식,N,,N,N,,,2023-03-21
공중화장실,동백파출소,"경기도 용인시 기흥구 동백6로 37 (중동, 동백파출소)",경기도 용인시 기흥구 중동 872-2번지 동백파출소,N,3,2,0,0,0,0,3,0,0,용인동부경찰서 동백파출소,,연중무휴,,37.2775480125,127.1554722016,국가,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,모현파출소,"경기도 용인시 처인구 모현면 백옥대로 2372 (왕산리, 모현파출소)",경기도 용인시 처인구 모현읍 왕산리 805-1번지 모현파출소,N,1,1,0,0,0,0,1,0,0,용인동부경찰서 모현파출소,,연중무휴,,37.3353114138,127.2495595156,국가,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,보라파출소,"경기도 용인시 기흥구 한보라1로 423 (보라동, 보라파출소)",,N,2,2,0,0,0,0,2,0,0,용인동부경찰서 보라파출소,,연중무휴,,,,국가,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,상갈파출소,"경기도 용인시 기흥구 중부대로 380 (신갈동, 상갈파출소)",경기도 용인시 기흥구 신갈동 68-2번지 상갈파출소,N,1,1,0,0,0,0,1,0,0,용인동부경찰서 상갈파출소,,연중무휴,,37.2716173708,127.1092095460,국가,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,양지파출소,"경기도 용인시 처인구 양지면 양지로 165 (양지리, 양지파출소)",경기도 용인시 처인구 양지면 양지리 445-3번지 양지파출소,N,2,2,0,0,0,0,1,0,0,용인동부경찰서 양지파출소,,연중무휴,,37.2343377479,127.2868376362,국가,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,원삼파출소,"경기도 용인시 처인구 원삼면 고당로15번길 1 (고당리, 원삼파출소)",경기도 용인시 처인구 원삼면 고당리 71-6번지 원삼파출소,N,1,2,0,0,0,0,1,0,0,용인동부경찰서 원삼파출소,,연중무휴,,37.1648802936,127.3112039484,국가,수세식,Y,여자화장실,N,N,,,2023-03-21
공중화장실,포곡 도시숲,경기도 용인시 처인구 포곡읍 포곡로 255,경기도 용인시 처인구 포곡읍 삼계리 587-18번지,N,1,2,1,1,0,0,4,1,0,용인도시공사(환경사업팀),,연중무휴,,37.2782546556,127.2297376277,지방자치단체,수세식,Y,여자화장실,N,Y,여자화장실,,2023-03-21
공중화장실,용인시처인장애인복지관,경기도 용인시 처인구 경안천로 318,경기도 용인시 처인구 고림동 820-154번지,N,7,8,7,8,0,0,11,11,1,용인시처인장애인복지관,031-320-4800,09:00~18:00,2005-06,37.2594542897,127.2193281315,지방자치단체,수세식,Y,남자화장실+여자화장실,N,N,,,2023-03-21
공중화장실,차량등록사업소,경기도 용인시 처인구 중부대로 1217,경기도 용인시 처인구 역북동 365-2번지,N,2,2,1,1,0,0,2,1,0,차량등록사업소,031-324-2876,09:00~18:00,1998-07,37.2388497526,127.1807787977,지방자치단체,수세식,N,,N,N,,,2023-03-21
